t (s)	ag (m/s^2)
162.44	-0.0000274
162.46	0.000179
162.48	-0.000089
162.5	0.0001043
162.52	-0.0001113
162.54	0.0001363
162.56	0.0000316
162.58	-0.0001491
162.6	0.0001201
162.62	0.0001807
162.64	0.0000723
162.66	0.0000843
162.68	-0.0000623
162.7	0.0001714
162.72	-0.0000959
162.74	0.0000998
162.76	0.0000967
162.78	0.0001175
162.8	-0.0000965
162.82	0.0000236
162.84	-0.0000058
162.86	0.0000905
162.88	0.0001011
162.9	-0.0000316
162.92	-0.0001006
162.94	0.0001551
162.96	-0.0000461
162.98	-0.0000147
163	-0.0000119
163.02	0.0000995
163.04	0.0000742
163.06	0.0001176
163.08	0.0000177
163.1	-0.0000364
163.12	0.0000237
163.14	0.0000499
163.16	-0.0000029
163.18	0.0001307
163.2	0.0000085
163.22	0.0001368
163.24	-0.0000505
163.26	0.000031
163.28	0.0001356
163.3	0.0000121
163.32	0.0000523
163.34	0.0000192
163.36	0.0000471
163.38	0.0000443
163.4	0.0000648
163.42	0.0000731
163.44	-0.0001881
163.46	0.0001006
163.48	0.0000166
163.5	0.000015
163.52	-0.0000949
163.54	0.0000762
163.56	-0.000038
163.58	-0.0000469
163.6	-0.000131
163.62	-0.0000441
163.64	-0.0000931
163.66	0.0001348
163.68	-0.0001823
163.7	-0.000075
163.72	-0.0000929
163.74	0.0000519
163.76	-0.0000811
163.78	-0.0000761
163.8	-0.0001719
163.82	-0.0000452
163.84	-0.0000508
163.86	0.0000019
163.88	-0.0000642
163.9	0.0000686
163.92	-0.0000691
163.94	0.0000797
163.96	-0.0000005
163.98	-0.0000252
164	-0.0000003
164.02	0.0000326
164.04	-0.0001458
164.06	0.0000896
164.08	-0.0001491
164.1	0.0000745
164.12	0.0000159
164.14	-0.0000572
164.16	0.0000257
164.18	-0.0000442
164.2	-0.000086
164.22	0.0000419
164.24	-0.0000368
164.26	0.0000022
164.28	-0.0001141
164.3	0.0000497
164.32	-0.0000042
164.34	0.0000678
164.36	-0.0001321
164.38	0.0001627
164.4	0.0000488
164.42	-0.0001932
164.44	0.0001211
164.46	0.0000297
164.48	-0.0001248
164.5	0.0000823
164.52	-0.0000616
164.54	0.0000826
164.56	-0.0000558
164.58	0.0000551
164.6	-0.000082
164.62	0.0001219
164.64	-0.000052
164.66	0.0000711
164.68	-0.0000459
164.7	-0.0000094
164.72	0.0000665
164.74	-0.0000716
164.76	-0.0000533
164.78	-0.0000148
164.8	-0.0000052
164.82	0.000025
164.84	-0.0000135
164.86	-0.0000618
164.88	0.0000561
164.9	0.0000648
164.92	-0.0001245
164.94	0.0000228
164.96	0.0000112
164.98	0.0000355
165	-0.000022
165.02	0.0000634
165.04	-0.0000329
165.06	0.0001305
165.08	-0.00009
165.1	0.0001025
165.12	0.0000522
165.14	0.0000468
165.16	-0.0000517
165.18	0.0000842
165.2	0.0000363
165.22	-0.0001695
165.24	0.0000997
165.26	-0.0000153
165.28	0.0002159
165.3	0.0002541
165.32	-0.0002596
165.34	0.0002948
165.36	-0.0000662
165.38	0.0001224
165.4	-0.0000576
165.42	-0.0000427
165.44	0.0000309
165.46	0.0001378
165.48	-0.000034
165.5	0.000084
165.52	-0.0001882
165.54	0.0001434
165.56	-0.0001069
165.58	0.0000859
165.6	0.0000216
165.62	0.0000057
165.64	0.0000017
165.66	0.0000137
165.68	-0.0000612
165.7	0.0000584
165.72	0.0001639
165.74	0.0000693
165.76	-0.0004646
165.78	0.0002878
165.8	-0.0000476
165.82	0.0000316
165.84	-0.0000481
165.86	0.0000558
165.88	0.0001042
165.9	-0.0001177
165.92	0.000132
165.94	0.0000017
165.96	-0.0001519
165.98	0.0000612
166	0.0000313
166.02	0.0001416
166.04	-0.000336
166.06	0.0002821
166.08	-0.0000483
166.1	-0.0001536
166.12	0.00014
166.14	-0.0001423
166.16	0.0000788
166.18	-0.0000218
166.2	0.0000514
166.22	-0.000045
166.24	-0.0001144
166.26	-0.0000035
166.28	0.0000716
166.3	-0.0000472
166.32	-0.0001189
166.34	0.0002126
166.36	-0.00024
166.38	0.000019
166.4	0.0000097
166.42	0.0000544
166.44	-0.0001935
166.46	-0.0000518
166.48	0.0000409
166.5	-0.0000456
166.52	-0.0000911
166.54	-0.0000291
166.56	-0.000064
166.58	0.000126
166.6	-0.0000817
166.62	-0.0000968
166.64	-0.0000137
166.66	0.0000076
166.68	-0.0001598
166.7	0.0000141
166.72	-0.0002023
166.74	0.0000461
166.76	-0.000106
166.78	-0.0000106
166.8	-0.0000543
166.82	-0.0000583
166.84	-0.0001456
166.86	-0.0000853
166.88	0.0000506
166.9	-0.000035
166.92	-0.0001827
166.94	0.0000214
166.96	-0.0000009
166.98	-0.0000435
167	-0.0000375
167.02	-0.0000456
167.04	-0.0000045
167.06	0.0000451
167.08	-0.0000111
167.1	-0.0000028
167.12	-0.0000117
167.14	0.0001192
167.16	-0.0001114
167.18	0.0001349
167.2	-0.0000062
167.22	-0.0000189
167.24	0.0000562
167.26	0.0000728
167.28	-0.0000793
167.3	0.0000067
167.32	0.0000246
167.34	0.0000755
167.36	0.0000142
167.38	-0.0000191
167.4	-0.0001058
167.42	0.000062
167.44	0.0000313
167.46	-0.0000075
167.48	-0.0001184
167.5	0.0001094
167.52	0.0001876
167.54	-0.0001227
167.56	-0.0000698
167.58	0.0002255
167.6	-0.0001706
167.62	0.0001853
167.64	-0.0001439
167.66	0.0002756
167.68	-0.000092
167.7	-0.0000384
167.72	0.0000531
167.74	0.0000788
167.76	-0.0000326
167.78	0.0000095
167.8	-0.0000124
167.82	0.000202
167.84	-0.0001192
167.86	0.0000544
167.88	0.0000012
167.9	0.0001336
167.92	0.0000075
167.94	0.000064
167.96	0.0001173
167.98	-0.0002793
168	0.0001827
168.02	0.000153
168.04	-0.0000087
168.06	0.0000546
168.08	-0.0000798
168.1	-0.0000188
168.12	0.0001048
168.14	0.0000141
168.16	0.0000296
168.18	0.000063
168.2	-0.0000113
168.22	0.0000925
168.24	-0.000004
168.26	0.0000322
168.28	-0.0000706
168.3	0.0001543
168.32	-0.0000223
168.34	0.0000282
168.36	0.0000252
168.38	-0.0000536
168.4	-0.0001455
168.42	0.0001305
168.44	-0.0000657
168.46	0.0000692
168.48	-0.0001453
168.5	0.0000622
168.52	-0.0000937
168.54	0.0000104
168.56	0.000017
168.58	0.0000163
168.6	-0.0001117
168.62	0.0001204
168.64	-0.0000318
168.66	-0.0000071
168.68	-0.0001779
168.7	0.0000694
168.72	-0.0001526
168.74	0.0000506
168.76	-0.000068
168.78	-0.0000712
168.8	0.0000919
168.82	-0.0000998
168.84	0.0002635
168.86	0.0002503
168.88	-0.0009432
168.9	-0.0000967
168.92	0.0003042
168.94	0.0005459
168.96	-0.0006451
168.98	0.0001116
169	0.0001733
169.02	-0.000332
169.04	0.0003191
169.06	-0.0000842
169.08	-0.0004941
169.1	0.0004015
169.12	-0.0000156
169.14	0.0001764
169.16	-0.0004094
169.18	-0.0001585
169.2	0.0002818
169.22	0.0001316
169.24	0.0001726
169.26	-0.0003697
169.28	0.000112
169.3	-0.0000169
169.32	-0.0000775
169.34	0.0001711
169.36	-0.0000557
169.38	-0.0000291
169.4	-0.000026
169.42	0.0000091
169.44	0.0001083
169.46	-0.0001849
169.48	0.0001358
169.5	0.0000767
169.52	-0.000238
169.54	0.0001309
169.56	-0.0000178
169.58	0.0001519
169.6	-0.000178
169.62	0.0004318
169.64	-0.0001447
169.66	-0.000235
169.68	0.0000352
169.7	0.0000244
169.72	-0.0000926
169.74	0.0005711
169.76	-0.0000747
169.78	-0.0002051
169.8	0.0000484
169.82	-0.0000483
169.84	0.0000158
169.86	0.0000253
169.88	-0.0000348
169.9	0.0001446
169.92	-0.000113
169.94	-0.0000392
169.96	-0.0000499
169.98	0.0004259
170	-0.0001797
170.02	-0.0000615
170.04	-0.000046
170.06	-0.0000074
170.08	0.0002076
170.1	0.0001214
170.12	-0.0002159
170.14	0.0000105
170.16	-0.000065
170.18	-0.0000298
170.2	-0.0000336
170.22	-0.0000801
170.24	0.0001581
170.26	0.0001454
170.28	-0.0001388
170.3	-0.0002897
170.32	0.0001857
170.34	0.000179
170.36	-0.0002533
170.38	0.0002786
170.4	-0.0016846
170.42	-0.0024218
170.44	0.00228
170.46	0.0025434
170.48	0.0008844
170.5	-0.0012089
170.52	-0.0003988
170.54	0.0002295
170.56	-0.0004119
170.58	-0.0005715
170.6	0.0003118
170.62	0.0011984
170.64	-0.0010476
170.66	-0.0005351
170.68	0.0000386
170.7	0.0008482
170.72	-0.0004872
170.74	-0.0010447
170.76	0.0001997
170.78	0.0011969
170.8	0.0002018
170.82	0.0000151
170.84	-0.0011558
170.86	-0.0002235
170.88	0.0010309
170.9	-0.0002728
170.92	-0.0001426
170.94	0.0000455
170.96	0.0006039
170.98	0.000468
171	-0.0004946
171.02	-0.000475
171.04	-0.0008575
171.06	0.0006987
171.08	0.0003399
171.1	-0.0002126
171.12	0.0007258
171.14	0.0004544
171.16	-0.0006978
171.18	-0.0001919
171.2	-0.0001703
171.22	0.0000678
171.24	0.0003941
171.26	0.0001607
171.28	-0.000003
171.3	-0.0003501
171.32	-0.000378
171.34	-0.0000041
171.36	-0.0000376
171.38	0.001069
171.4	-0.0001839
171.42	-0.000518
171.44	0.0002516
171.46	-0.0000246
171.48	-0.0006909
171.5	0.0003761
171.52	0.0003328
171.54	0.0001157
171.56	-0.0000211
171.58	-0.0001349
171.6	-0.0004146
171.62	0.0006708
171.64	-0.0001368
171.66	-0.000307
171.68	0.0001036
171.7	0.0004881
171.72	-0.0001322
171.74	-0.0000643
171.76	-0.0003691
171.78	0.0000977
171.8	0.0000034
171.82	-0.0000845
171.84	0.0002523
171.86	-0.0003847
171.88	0.0002352
171.9	0.000181
171.92	-0.0001502
171.94	0.00028
171.96	-0.000364
171.98	0.0005728
172	-0.0002066
172.02	-0.0005078
172.04	0.0001872
172.06	0.000215
172.08	0.0001462
172.1	0.0000434
172.12	0.0000895
172.14	-0.0003606
172.16	-0.0003463
172.18	0.0002318
172.2	-0.0001116
172.22	0.0005877
172.24	-0.0001005
172.26	-0.0002021
172.28	-0.0001346
172.3	-0.0000112
172.32	-0.000131
172.34	-0.0001613
172.36	-0.0000036
172.38	0.0000403
172.4	0.0004308
172.42	0.00007
172.44	-0.0004345
172.46	-0.0000991
172.48	-0.0000921
172.5	0.0000053
172.52	0.0001081
172.54	0.0000779
172.56	-0.0002925
172.58	0.0004305
172.6	-0.0005619
172.62	-0.0000507
172.64	0.0003922
172.66	0.0000177
172.68	-0.0003073
172.7	0.0001677
172.72	-0.0003481
172.74	0.0001775
172.76	-0.0001033
172.78	-0.0000702
172.8	0.0003059
172.82	-0.0003866
172.84	-0.0000625
172.86	0.0002153
172.88	-0.0000749
172.9	-0.0000385
172.92	-0.0002524
172.94	0.0002537
172.96	-0.0000373
172.98	-0.0001535
173	-0.0000135
173.02	0.0001816
173.04	-0.0000535
173.06	-0.0000272
173.08	-0.0000817
173.1	0.00007
173.12	-0.0002501
173.14	0.0002108
173.16	-0.0000344
173.18	0.0000703
173.2	0.0001011
173.22	0.0001282
173.24	-0.0001461
173.26	0.000167
173.28	-0.0001397
173.3	-0.0000482
173.32	0.0001262
173.34	0.0000072
173.36	-0.0001817
173.38	0.0003471
173.4	-0.0000629
173.42	0.000143
173.44	-0.0001155
173.46	0.0000373
173.48	0.0001304
173.5	-0.0000076
173.52	0.0002502
173.54	0.0000781
173.56	-0.0001052
173.58	0.0002098
173.6	-0.0000533
173.62	0.0000133
173.64	0.0000171
173.66	0.0000195
173.68	0.000112
173.7	0.0001046
173.72	-0.0000486
173.74	-0.0000955
173.76	0.00009
173.78	0.0000577
173.8	-0.0000119
173.82	0.0001199
173.84	0.000081
173.86	0.0000461
173.88	-0.0000894
173.9	-0.0000635
173.92	0.0000243
173.94	0.0001217
173.96	-0.0001853
173.98	0.0002985
174	-0.0000776
174.02	0.0000829
174.04	-0.0000857
174.06	-0.0000066
174.08	-0.0001354
174.1	0.0001415
174.12	-0.0000226
174.14	0.0000234
174.16	-0.0001329
174.18	0.0000057
174.2	-0.0000561
174.22	0.0000324
174.24	0.0000159
174.26	0.0000413
174.28	-0.0002057
174.3	0.0001671
174.32	-0.0001341
174.34	0.0000688
174.36	-0.0000951
174.38	0.0001854
174.4	-0.0001333
174.42	-0.0000608
174.44	0.0001305
174.46	0.0000065
174.48	0.0000585
174.5	-0.0001554
174.52	-0.000164
174.54	-0.000021
174.56	-0.0000757
174.58	0.0000329
174.6	-0.0001832
174.62	0.0000047
174.64	-0.0000231
174.66	0.0001427
174.68	-0.0001977
174.7	-0.0000235
174.72	-0.0002069
174.74	0.0001561
174.76	-0.0000607
174.78	-0.0000602
174.8	-0.000062
174.82	0.0000929
174.84	-0.0001109
174.86	-0.0000462
174.88	-0.000114
174.9	0.0000007
174.92	0.0000063
174.94	-0.0000282
174.96	-0.000063
174.98	-0.0000209
175	-0.0000215
175.02	-0.0000315
175.04	-0.0000322
175.06	0.0001035
175.08	-0.0000775
175.1	0.00006
175.12	-0.000212
175.14	0.0000882
175.16	0.0000149
175.18	0.0000714
175.2	-0.0001257
175.22	0.0000774
175.24	-0.0000653
175.26	0.0001111
175.28	-0.0000249
175.3	-0.0000649
175.32	-0.0000284
175.34	-0.0000146
175.36	0.0000545
175.38	-0.0000157
175.4	-0.0000167
175.42	0.0000642
175.44	-0.0000804
175.46	-0.0000493
175.48	-0.0000243
175.5	0.0001049
175.52	-0.0000882
175.54	0.0001803
175.56	-0.000049
175.58	0.0000985
175.6	-0.0000831
175.62	0.0001033
175.64	-0.0001061
175.66	0.0002405
175.68	-0.0000841
175.7	-0.0000464
175.72	0.0000285
175.74	0.0000825
175.76	-0.0000315
175.78	-0.000044
175.8	-0.0000103
175.82	0.0000923
175.84	-0.000014
175.86	-0.0000249
175.88	-0.000051
175.9	0.0000432
175.92	-0.0000002
175.94	-0.0000073
175.96	0.0000188
175.98	0.0001634
176	-0.0001345
176.02	0.0000694
176.04	-0.000114
176.06	0.000099
176.08	0.0000023
176.1	-0.0000328
176.12	0.0000335
176.14	-0.0000003
176.16	0.0000913
176.18	0.0000447
176.2	-0.0001291
176.22	0.0000868
176.24	-0.0000551
176.26	0.0001265
176.28	-0.0001048
176.3	0.0000606
176.32	-0.0000622
176.34	0.0000732
176.36	-0.0001277
176.38	0.0000869
176.4	0.0000794
176.42	-0.0000515
176.44	0.0000405
176.46	0.0001185
176.48	-0.0000541
176.5	0.0000612
176.52	-0.0000331
176.54	0.0001314
176.56	-0.0000597
176.58	0.0001506
176.6	-0.0001125
176.62	0.0001248
176.64	0.0000415
176.66	0.0000043
176.68	-0.0000503
176.7	0.000061
176.72	0.0000162
176.74	0.0000798
176.76	-0.0001143
176.78	0.0001383
176.8	-0.0000609
176.82	0.0001091
176.84	-0.0000513
176.86	0.0001086
176.88	-0.000046
176.9	0.000125
176.92	-0.0000647
176.94	0.0000303
176.96	0.0000187
176.98	0.0000132
177	-0.0001476
177.02	0.0001676
177.04	-0.0000384
177.06	0.0001229
177.08	-0.0000914
177.1	-0.0000575
177.12	-0.0000516
177.14	-0.0000131
177.16	-0.0000582
177.18	0.0000423
177.2	-0.0000679
177.22	0.0000379
177.24	-0.0000944
177.26	0.0001583
177.28	-0.0000784
177.3	0.000006
177.32	-0.0000474
177.34	0.0000959
177.36	-0.0000893
177.38	0.0000755
177.4	-0.0001087
177.42	0.0001169
177.44	-0.0000964
177.46	0.0000352
177.48	-0.0000352
177.5	0.0001198
177.52	-0.0001491
177.54	0.0000546
177.56	0.0000535
177.58	-0.0000082
177.6	-0.000008
177.62	0.0000746
177.64	-0.0000367
177.66	0.0001311
177.68	-0.0000111
177.7	0.0000228
177.72	-0.0000723
177.74	0.0000862
177.76	-0.0000469
177.78	0.0000456
177.8	-0.0000341
177.82	0.0000283
177.84	-0.000011
177.86	0.000098
177.88	-0.0000615
177.9	0.0000822
177.92	-0.0000984
177.94	0.0000809
177.96	0.0000715
177.98	0.0000257
178	-0.0001289
178.02	0.0000571
178.04	-0.000032
178.06	0.0000764
178.08	-0.0000853
178.1	0.0000032
178.12	0.0000322
178.14	0.0000033
178.16	-0.0000329
178.18	0.0000172
178.2	-0.0000752
178.22	0.0000949
178.24	-0.0000763
178.26	-0.0000173
178.28	-0.0000417
178.3	0.0000223
178.32	-0.0000996
178.34	0.0001635
178.36	-0.0001187
178.38	0.0000591
178.4	-0.0000354
178.42	0.0000658
178.44	-0.000042
178.46	0.0000761
178.48	-0.0002151
178.5	0.0001221
178.52	-0.0001342
178.54	0.0000689
178.56	-0.0000571
178.58	0.0000619
178.6	-0.0001398
178.62	0.0000972
178.64	0.0000092
178.66	-0.0000287
178.68	-0.0000243
178.7	0.0000085
178.72	-0.0000242
178.74	0.0000722
178.76	-0.0001239
178.78	0.0000785
178.8	-0.0001906
178.82	0.0000969
178.84	0.000019
178.86	0.0001054
178.88	-0.0001922
178.9	-0.0000166
178.92	0.0001015
178.94	0.0000293
178.96	-0.0001198
178.98	0.0000311
179	-0.0000262
179.02	-0.000018
179.04	-0.0001365
179.06	0.0000598
179.08	-0.0000203
179.1	0.0000196
179.12	0.0000017
179.14	-0.0000282
179.16	-0.0000164
179.18	0.0000562
179.2	-0.0001765
179.22	0.0001671
179.24	-0.0000295
179.26	0.0000241
179.28	-0.0000605
179.3	0.0000809
179.32	-0.0001487
179.34	0.0001297
179.36	-0.0000605
179.38	0.0000871
179.4	-0.0000492
179.42	0.000036
179.44	-0.000087
179.46	0.000094
179.48	-0.0001314
179.5	0.0001316
179.52	-0.0001036
179.54	-0.0000455
179.56	-0.0000164
179.58	0.0000066
179.6	-0.0000783
179.62	0.0000681
179.64	-0.0001367
179.66	0.0000676
179.68	-0.0000456
179.7	-0.0000693
179.72	-0.0000988
179.74	0.0001306
179.76	-0.0001682
179.78	-0.0000145
179.8	-0.0000503
179.82	0.0000769
179.84	-0.0001143
179.86	-0.0000307
179.88	-0.0001052
179.9	0.0000873
179.92	-0.000044
179.94	0.0000693
179.96	-0.0000878
179.98	0.0001328
180	-0.0001299
180.02	0.0000221
180.04	0.0000314
180.06	0.0000633
180.08	-0.0000525
180.1	0.0001246
180.12	-0.0000617
180.14	0.000118
180.16	-0.0001083
180.18	0.0000405
180.2	0.0000239
180.22	0.0000437
180.24	0.0000234
180.26	0.0001325
180.28	-0.0001115
180.3	0.0000829
180.32	-0.0000465
180.34	0.0001109
180.36	-0.0000313
180.38	0.0000534
180.4	-0.0000636
180.42	0.0000925
180.44	-0.0000138
180.46	0.0000803
180.48	-0.0000507
180.5	0.0000396
180.52	-0.0000224
180.54	0.0000629
180.56	-0.0000949
180.58	0.0001029
180.6	-0.0000571
180.62	0.0000416
180.64	-0.0000562
180.66	0.0000418
180.68	0.0000132
180.7	0.0001323
180.72	-0.0001107
180.74	0.000021
180.76	-0.000059
180.78	0.0001663
180.8	-0.0000605
180.82	0.0000562
180.84	-0.0000834
180.86	0.0000509
180.88	-0.0000162
180.9	0.0000683
180.92	-0.0000985
180.94	0.0000855
180.96	-0.0000929
180.98	0.0000779
181	-0.0001002
181.02	0.0000413
181.04	-0.0000243
181.06	0.000087
181.08	-0.0000866
181.1	0.0000853
181.12	-0.0001195
181.14	0.0000521
181.16	0.0000291
181.18	-0.0000652
181.2	-0.000113
181.22	0.000123
181.24	-0.0001298
181.26	-0.0000103
181.28	-0.0000446
181.3	0.0000298
181.32	-0.0000922
181.34	0.0001166
181.36	-0.000142
181.38	0.0000471
181.4	-0.0000024
181.42	0.0000362
181.44	-0.0000825
181.46	0.0000205
181.48	-0.0000554
181.5	0.0000305
181.52	-0.000054
181.54	0.0000038
181.56	-0.000074
181.58	0.000021
181.6	-0.0000956
181.62	0.0001034
181.64	-0.0000302
181.66	-0.0000134
181.68	-0.0000464
181.7	0.0001119
181.72	-0.0001306
181.74	0.0001212
181.76	-0.0000382
181.78	-0.0000289
181.8	0.0000019
181.82	0.0000369
181.84	-0.0001034
181.86	0.000104
181.88	-0.0000666
181.9	0.0000624
181.92	-0.0000728
181.94	0.0000427
181.96	-0.0000434
181.98	0.0000265
182	-0.0000561
182.02	0.0000677
182.04	-0.0000299
182.06	0.0001302
182.08	-0.0000459
182.1	-0.0000254
182.12	-0.0000505
182.14	0.0001771
182.16	-0.0000369
182.18	0.0000148
182.2	-0.0000465
182.22	0.0001443
182.24	-0.0001488
182.26	0.0001571
182.28	-0.0000853
182.3	0.0000057
182.32	0.0000169
182.34	0.000129
182.36	-0.0000743
182.38	-0.0000086
182.4	0.0000646
182.42	0.0000949
182.44	-0.0000912
182.46	0.0001792
182.48	-0.0000807
182.5	0.0000978
182.52	-0.0000089
182.54	0.0000142
182.56	0.000033
182.58	0.0001015
182.6	-0.0000352
182.62	0.0001293
182.64	-0.0000912
182.66	0.0001255
182.68	-0.0000332
182.7	0.0000628
182.72	-0.0000226
182.74	0.0001145
182.76	-0.0000288
182.78	0.0000167
182.8	-0.0000882
182.82	0.0002127
182.84	-0.0000066
182.86	0.0000574
182.88	0.000061
182.9	0.0000577
182.92	-0.0001372
182.94	0.0000483
182.96	-0.0000522
182.98	0.0000983
183	-0.0000759
183.02	-0.0000274
183.04	-0.0000466
183.06	0.0000409
183.08	-0.000165
183.1	0.0000034
183.12	-0.0000044
183.14	0.0000086
183.16	-0.0001526
183.18	0.0000552
183.2	-0.0001175
183.22	-0.000031
183.24	-0.0000853
183.26	0.0000368
183.28	-0.000162
183.3	0.0001298
183.32	-0.0001535
183.34	-0.0000583
183.36	-0.0000573
183.38	0.0000058
183.4	-0.0000951
183.42	-0.0000442
183.44	-0.0000763
183.46	0.0000237
183.48	-0.0001397
183.5	0.000097
183.52	-0.0001382
183.54	0.000014
183.56	-0.0001203
183.58	0.0001217
183.6	-0.0000254
183.62	-0.0000796
183.64	-0.0001036
183.66	-0.0000319
183.68	-0.0000186
183.7	0.0002639
183.72	-0.0000124
183.74	-0.0000609
183.76	-0.0000745
183.78	0.0001453
183.8	-0.0000908
183.82	0.0001074
183.84	-0.0000226
183.86	0.000133
183.88	-0.0000968
183.9	0.0000108
183.92	0.0000331
183.94	-0.0000074
183.96	0.0000551
183.98	0.0000642
184	-0.0000661
184.02	0.0001343
184.04	-0.0000486
184.06	0.0000969
184.08	-0.0001188
184.1	0.000207
184.12	0.0000374
184.14	0.0001441
184.16	-0.0001478
184.18	0.0001078
184.2	0.0000222
184.22	0.0001494
184.24	0.0000243
184.26	0.0000134
184.28	0.0000157
184.3	0.0000322
184.32	0.0000126
184.34	0.0001073
184.36	-0.0000621
184.38	0.0000746
184.4	-0.0001102
184.42	0.0001216
184.44	0.0000081
184.46	0.0000036
184.48	-0.0000745
184.5	0.0000561
184.52	-0.0000592
184.54	0.0001401
184.56	-0.0001787
184.58	0.0000808
184.6	-0.0000817
184.62	0.0000526
184.64	-0.0000528
184.66	0.000032
184.68	-0.0000975
184.7	0.0001416
184.72	-0.0002144
184.74	-0.0000307
184.76	0.0000821
184.78	0.0000117
184.8	-0.0000589
184.82	0.0000399
184.84	-0.0001973
184.86	0.0000613
184.88	-0.0000953
184.9	0.0001008
184.92	-0.000156
184.94	0.0000064
184.96	0.0000468
184.98	-0.0000594
185	-0.0001278
185.02	0.0000565
185.04	-0.000084
185.06	-0.0000039
185.08	-0.0000564
185.1	0.0000908
185.12	-0.0001294
185.14	-0.000079
185.16	-0.0000407
185.18	0.0000675
185.2	-0.0000998
185.22	-0.0000075
185.24	-0.0000878
185.26	0.000081
185.28	-0.0001722
185.3	0.0000554
185.32	0.0000083
185.34	0.0000316
185.36	-0.0001252
185.38	0.0000842
185.4	-0.000145
185.42	0.0000444
185.44	-0.0000301
185.46	0.0000373
185.48	-0.0000561
185.5	0.0000781
185.52	-0.0000924
185.54	0.0000825
185.56	-0.0001069
185.58	0.0000569
185.6	-0.0000783
185.62	0.0000986
185.64	-0.0000505
185.66	0.0000123
185.68	-0.000025
185.7	0.0000211
185.72	-0.0000345
185.74	0.0001483
185.76	-0.0001881
185.78	0.0000754
185.8	-0.0000234
185.82	0.000045
185.84	-0.0000354
185.86	0.0000444
185.88	-0.0000504
185.9	0.0001217
185.92	-0.0000915
185.94	0.0000783
185.96	-0.0000822
185.98	0.0001098
186	0.0000197
186.02	0.000111
186.04	-0.0000948
186.06	0.00007
186.08	-0.0000582
186.1	0.0001107
186.12	0.0000141
186.14	0.0001641
186.16	-0.000099
186.18	0.0000825
186.2	0.0000233
186.22	0.000098
186.24	-0.0000605
186.26	0.0001106
186.28	-0.0000085
186.3	0.0001423
186.32	-0.0000995
186.34	0.0000823
186.36	0.0000681
186.38	0.0001348
186.4	-0.000031
186.42	0.000086
186.44	-0.0000722
186.46	0.0001482
186.48	-0.0000242
186.5	0.0000933
186.52	-0.0000353
186.54	0.0001429
186.56	-0.0000534
186.58	0.0000831
186.6	-0.0000264
186.62	0.0000408
186.64	-0.0000106
186.66	0.000097
186.68	-0.0001475
186.7	0.0001744
186.72	-0.0000641
186.74	0.0000004
186.76	-0.0000666
186.78	0.0000928
186.8	-0.0000641
186.82	0.0000259
186.84	-0.000104
186.86	0.000056
186.88	-0.0000713
186.9	0.0000721
186.92	-0.0001032
186.94	0.0000434
186.96	-0.0000434
186.98	0.0000846
187	-0.0001647
187.02	0.0000958
187.04	-0.0001329
187.06	0.0000581
187.08	-0.0000778
187.1	0.0000647
187.12	-0.0001337
187.14	-0.0000191
187.16	-0.00003
187.18	0.0000418
187.2	-0.0001403
187.22	0.0000471
187.24	-0.0000906
187.26	0.0000405
187.28	-0.0001224
187.3	0.0000472
187.32	-0.0000447
187.34	0.0000147
187.36	-0.0001004
187.38	0.0000404
187.4	-0.0000815
187.42	0.0000666
187.44	-0.0001351
187.46	0.0000329
187.48	-0.0000485
187.5	0.0000613
187.52	-0.0000737
187.54	0.0000964
187.56	-0.0001625
187.58	0.0000822
187.6	-0.0000022
187.62	0.0000219
187.64	-0.0000221
187.66	0.0000466
187.68	-0.0000557
187.7	0.0000924
187.72	-0.000067
187.74	0.0000997
187.76	-0.0000513
187.78	0.000049
187.8	-0.0000604
187.82	0.00006
187.84	-0.0000504
187.86	0.0000828
187.88	-0.0001305
187.9	0.0001042
187.92	-0.0000661
187.94	0.0000903
187.96	-0.0000837
187.98	0.0000709
188	-0.0000512
188.02	0.0000668
188.04	-0.0000568
188.06	0.0000469
188.08	-0.0000326
188.1	0.0000586
188.12	-0.0000501
188.14	0.0000959
188.16	-0.0000914
188.18	0.0001087
188.2	-0.0000936
188.22	0.000056
188.24	0.0000152
188.26	-0.0000076
188.28	-0.0001041
188.3	0.000201
188.32	-0.0000722
188.34	0.0002549
188.36	-0.0003305
188.38	0.0002896
188.4	-0.0000843
188.42	0.0000702
188.44	-0.0000658
188.46	0.0000558
188.48	-0.0000179
188.5	0.0000687
188.52	-0.0001113
188.54	0.0001416
188.56	-0.0001278
188.58	0.0000821
188.6	-0.0000513
188.62	0.0001302
188.64	-0.0001554
188.66	0.0000821
188.68	-0.0000185
188.7	0.0000656
188.72	-0.000071
188.74	0.0000591
188.76	-0.0000132
188.78	-0.0000244
188.8	0.0000147
188.82	-0.0000221
188.84	0.0000589
188.86	0.0000711
188.88	-0.0000501
188.9	0.0000435
188.92	0.0000037
188.94	0.0000072
188.96	0.0000082
188.98	0.0000367
189	-0.0000009
189.02	0.0000246
189.04	-0.0000774
189.06	0.0001577
189.08	-0.0001281
189.1	0.0001527
189.12	-0.0001757
189.14	0.0002112
189.16	-0.0001587
189.18	0.0000991
189.2	0.0000162
189.22	0.0000559
189.24	-0.0001637
189.26	0.0001599
189.28	-0.0000774
189.3	0.0001369
189.32	-0.0001532
189.34	0.0000849
189.36	-0.0000999
189.38	0.0001503
189.4	-0.000115
189.42	-0.0000004
